Index,Symbol,Time,SENTIMENT_SCORE,TWEET_COUNT,TWEETID,RETWEET,RETWEETID,AUTHOR_ID,ICS_HAS_FINANCE_BIO,NFOLLOWERS,NTWEETS,ICS_WHITELIST,ICS_IMPACT,VAL1,VAL2,VAL3,VAL4,VAL5,OMDSEQ,TWEET
920,iSentium::spy,2013/01/02 08:42:41.000,-8.0,312215,11235072,0,-1,31814,0,-1,2529,0,0.0,-1,-1,-1,-1,-1,1,
921,iSentium::spy,2013/01/02 08:42:59.000,1.0,312216,286467626031521792,0,-1,40932304,1,1679,4229,0,0.100163,-1,-1,-1,-1,-1,0,Looking at the premarket... Feels like I hit the lottery. I warned you of death if you shorted this market. Cheers! $SPY
922,iSentium::spy,2013/01/02 08:43:04.000,-9.0,312217,286467651033788418,0,-1,76372103,1,1389,10138,0,0.0208199,-1,-1,-1,-1,-1,0,
923,iSentium::spy,2013/01/02 08:43:09.000,1.0,312218,286467669643915264,1,286467626031521792,341662880,0,64,332,0,0.0081967,-1,-1,-1,-1,-1,0,RT @GOODGREED: Looking at the premarket... Feels like I hit the lottery. I warned you of death if you shorted this market. Cheers! $SPY
924,iSentium::spy,2013/01/02 08:43:15.000,0.0,312219,286467695610822656,0,-1,390243719,0,433,1408,0,0.0189003,-1,-1,-1,-1,-1,0,1/2 Plan: http://t.co/oOH9FOJx $ES_F $SPY
925,iSentium::spy,2013/01/02 08:44:13.000,0.0,312220,286467937131442177,0,-1,322054650,1,1502,10459,0,0.0342126,-1,-1,-1,-1,-1,0,Use VQT To Navigate Volatile Markets And The Fiscal Cliff http://t.co/VdcO5hr3 $VQT $SPY
926,iSentium::spy,2013/01/02 08:44:29.000,-4.0,312221,286468004110295040,0,-1,62889705,0,113,859,0,0.0358621,-1,-1,-1,-1,-1,0,RT @NorthmanTrader: Risk today: Potential credit rating downgrade based on no spending cuts. $SPY // CBO says adds 4T to debt
927,iSentium::spy,2013/01/02 08:45:05.000,-7.5,312222,286468158599081984,0,-1,76372103,1,1389,10139,0,0.0208173,-1,-1,-1,-1,-1,0,
928,iSentium::spy,2013/01/02 08:45:45.000,5.5,312223,286468325624643584,0,-1,341662880,0,64,334,0,0.00813,-1,-1,-1,-1,-1,0,$SPY looking for NEW highs
929,iSentium::spy,2013/01/02 08:46:14.000,6.0,312224,286468446680657921,1,286438564785442816,340272397,1,223,82,0,0.05,-1,-1,-1,-1,-1,0,RT @pensionpartners: Man do I love the smell of a good meltup in the morning. $SPY $SPX
930,iSentium::spy,2013/01/02 08:46:38.000,1.0,312225,286468547759185920,1,286467626031521792,25944044,0,98,206,0,0.0625,-1,-1,-1,-1,-1,0,RT @GOODGREED: Looking at the premarket... Feels like I hit the lottery. I warned you of death if you shorted this market. Cheers! $SPY
931,iSentium::spy,2013/01/02 08:47:10.000,6.0,312226,286468682224386048,0,-1,1005382280,1,15,99,0,0.0147059,-1,-1,-1,-1,-1,0,With this gap up; both $SPY and $QQQ should gain about 10% Bulls.
932,iSentium::spy,2013/01/02 08:47:38.000,-20.0,312227,11235175,0,-1,160901,0,-1,3432,0,0.0,-1,-1,-1,-1,-1,0,
933,iSentium::spy,2013/01/02 08:48:12.000,0.0,312228,286468938810937344,0,-1,40932304,1,1679,4230,0,0.100783,-1,-1,-1,-1,-1,0,My $SPY cost basis is around 140
934,iSentium::spy,2013/01/02 08:48:34.000,3.0,312229,286469033920954368,0,-1,17873593,1,233,2007,0,0.0308244,-1,-1,-1,-1,-1,0,
935,iSentium::spy,2013/01/02 08:48:52.000,0.0,312230,11235209,0,-1,204325,0,-1,1,0,0.0,-1,-1,-1,-1,-1,0,
936,iSentium::spy,2013/01/02 08:49:42.000,0.0,312231,11235230,0,-1,186026,0,-1,1283,0,0.0,-1,-1,-1,-1,-1,0,
937,iSentium::spy,2013/01/02 08:51:20.000,0.0,312232,286469729776979968,0,-1,21758900,1,1868,4216,0,0.133299,-1,-1,-1,-1,-1,0,Fuinhaz $SPY read for January 2 2013 http://t.co/tx28Uof9
938,iSentium::spy,2013/01/02 08:51:29.000,-3.0,312233,286469767009824768,0,-1,186136458,1,2364,13054,0,0.116227,-1,-1,-1,-1,-1,0,$SPY 145's; damn. That's pretty close to QE3 pump top soon. Also $AAPL 550; nice 45pt bounce off 505 from last Friday.
939,iSentium::spy,2013/01/02 08:51:47.000,-4.0,312234,286469841152532480,0,-1,25827743,1,4331,3123,0,0.299497,-1,-1,-1,-1,-1,0,$SPY now six points above friday pre-market low
940,iSentium::spy,2013/01/02 08:51:52.000,6.0,312235,286469864321851392,0,-1,1005382280,1,15,101,0,0.0144928,-1,-1,-1,-1,-1,0,If $SPY/$QQQ close here or higher; I'll close the rest of my long $SPY trade and start a put position in $SPY.
941,iSentium::spy,2013/01/02 08:51:58.000,0.0,312236,286469889747730435,0,-1,335321047,1,163,548,0,0.0375,-1,-1,-1,-1,-1,0,
942,iSentium::spy,2013/01/02 08:52:26.000,0.0,312237,286470007129518081,0,-1,21758900,1,1868,4217,0,0.133265,-1,-1,-1,-1,-1,0,Fuinhaz $SPY read for January 2 2013 | SharePlanner http://t.co/ehIewGvw
943,iSentium::spy,2013/01/02 08:53:13.000,-10.0,312238,286470202194026497,0,-1,40932304,1,1679,4231,0,0.10075,-1,-1,-1,-1,-1,0,We could go from oversold to overbought in just two trading sessions. $SPY
944,iSentium::spy,2013/01/02 08:53:48.000,5.0,312239,286470349300850688,0,-1,28571999,1,18791,2267,0,2.72681,-1,-1,-1,-1,-1,0,S&P 500 looking to gain more than 1% on the 1st trading day of the year for the 5th consecutive year.  $SPY
945,iSentium::spy,2013/01/02 08:54:15.000,5.0,312240,286470464224759809,1,286470349300850688,596595522,1,22,24,0,0.0,-1,-1,-1,-1,-1,0,RT @bespokeinvest: S&P 500 looking to gain more than 1% on the 1st trading day of the year for the 5th consecutive year.  $SPY
946,iSentium::spy,2013/01/02 08:54:18.000,0.0,312241,286470474249166848,0,-1,8256132,1,447,4289,0,0.0117914,-1,-1,-1,-1,-1,0,$SPY 145 then - - - 300 right? Please say yes please say yes please say yes.
947,iSentium::spy,2013/01/02 08:54:20.000,5.0,312242,286470484219023361,1,286470349300850688,16829014,1,1565,155,0,0.430233,-1,-1,-1,-1,-1,0,RT @bespokeinvest: S&P 500 looking to gain more than 1% on the 1st trading day of the year for the 5th consecutive year.  $SPY
948,iSentium::spy,2013/01/02 08:54:41.000,8.0,312243,286470573423489024,0,-1,296236383,1,26,210,0,0.0,-1,-1,-1,-1,-1,0,$SPY We're back to top of the charts gap has been filled;6 days dn & 2days to get back up.Next resistance 145.50 for now put trend line;
949,iSentium::spy,2013/01/02 08:54:54.000,0.0,312244,286470628771512320,0,-1,893914856,1,36,579,0,0.0124069,-1,-1,-1,-1,-1,0,Remember a lot of money has been sitting on the sidelines and parked in bonds for some time. Shift to equities is the coming cycle $spy $tlt
950,iSentium::spy,2013/01/02 08:55:01.000,5.0,312245,286470655103344640,1,286470349300850688,991139942,1,138,49,0,0.0,-1,-1,-1,-1,-1,0,
951,iSentium::spy,2013/01/02 08:55:18.000,5.0,312246,286470727576743937,0,-1,341593478,1,465,5096,0,0.106254,-1,-1,-1,-1,-1,0,$SPY $DIA panic buying and chasing will begin at market open.
952,iSentium::spy,2013/01/02 08:55:18.000,0.0,312247,286470726788206592,1,286470628771512320,341662880,0,64,336,0,0.00813,-1,-1,-1,-1,-1,1,RT @EmpoweredTrader: Remember a lot of money has been sitting on the sidelines and parked in bonds for some time. Shift to equities is t ...
953,iSentium::spy,2013/01/02 08:55:32.000,-4.25,312248,286470785646874624,0,-1,81653032,0,155,1328,0,0.0242826,-1,-1,-1,-1,-1,0,Glad I'm not short; but apparently I made a mistake lightening up on $SPY on Monday.  :-(
954,iSentium::spy,2013/01/02 08:55:36.000,6.0,312249,286470802927398914,0,-1,76372103,1,1388,10140,0,0.0208146,-1,-1,-1,-1,-1,0,
955,iSentium::spy,2013/01/02 08:55:40.000,5.0,312250,286470820308598784,1,286470349300850688,182906202,0,35,1,0,0.0,-1,-1,-1,-1,-1,0,RT @bespokeinvest: S&P 500 looking to gain more than 1% on the 1st trading day of the year for the 5th consecutive year.  $SPY
956,iSentium::spy,2013/01/02 08:56:00.000,0.0,312251,286470903288705025,0,-1,171985134,1,217,6240,0,0.0071016,-1,-1,-1,-1,-1,0,$spy Warren Buffett On The Today Shows Talks Economics [VIDEO]:  Warren Buffett was on the Today show ... http://t.co/IGcQVHdI ValueWalk
957,iSentium::spy,2013/01/02 08:56:07.000,-13.5,312252,286470932271349761,1,286458606587629568,74879084,1,372,870,0,0.0331492,-1,-1,-1,-1,-1,0,RT @NorthmanTrader: Risk today: Potential credit rating downgrade based on no spending cuts. $SPY
958,iSentium::spy,2013/01/02 08:56:48.000,0.0,312253,286471107144450048,0,-1,341662880,0,64,337,0,0.0080645,-1,-1,-1,-1,-1,0,In case you didn't hear; RISK ON. $SPY
959,iSentium::spy,2013/01/02 08:56:57.000,-10.0,312254,286471141990739969,1,286470202194026497,962356764,1,43,416,0,0.0,-1,-1,-1,-1,-1,0,
960,iSentium::spy,2013/01/02 08:57:31.000,5.0,312255,286471285708582913,0,-1,30290778,1,65,312,0,0.369565,-1,-1,-1,-1,-1,0,$SPY. Expect US to outperform to rest of world for a few weeks now!  @StockAction @StockTwits @WSJ @barronsonline
961,iSentium::spy,2013/01/02 08:57:32.000,-16.0,312256,11235419,1,11235373,160901,0,-1,3435,0,0.0,-1,-1,-1,-1,-1,0,
962,iSentium::spy,2013/01/02 08:57:49.000,-9.0,312257,11235429,0,-1,95308,0,-1,363,0,0.0,-1,-1,-1,-1,-1,0,
963,iSentium::spy,2013/01/02 08:58:00.000,0.0,312258,286471406701662208,0,-1,76372103,1,1388,10141,0,0.0208119,-1,-1,-1,-1,-1,0,
964,iSentium::spy,2013/01/02 08:58:25.000,5.0,312259,286471510787518464,1,286470349300850688,104712573,0,536,122,0,0.696429,-1,-1,-1,-1,-1,0,RT @bespokeinvest: S&P 500 looking to gain more than 1% on the 1st trading day of the year for the 5th consecutive year.  $SPY
965,iSentium::spy,2013/01/02 08:58:48.000,-2.0,312260,11235450,0,-1,77761,0,-1,1366,0,0.0,-1,-1,-1,-1,-1,0,
966,iSentium::spy,2013/01/02 08:58:56.000,3.0,312261,286471642971000832,0,-1,50361069,1,957,1337,0,0.0262097,-1,-1,-1,-1,-1,0,Average HF returned +5.6% in 2012; with record over 860 HFs closing shop. $SPY
967,iSentium::spy,2013/01/02 08:59:06.000,7.0,312262,286471683190190081,0,-1,37982404,0,320,8726,0,0.0167963,-1,-1,-1,-1,-1,0,Im coming in net long but not too much considering I put on some hedges which will be worthless this morning.  $SPY $DIA
968,iSentium::spy,2013/01/02 09:00:28.000,0.0,312263,286472027035037696,0,-1,221899435,1,307,2974,0,0.029987,-1,-1,-1,-1,-1,0,A lot of money will be made today. Happy New Year to all. $$ $SPY
969,iSentium::spy,2013/01/02 09:00:29.000,-6.0,312264,286472031330004993,0,-1,46762213,1,332,162,0,0.0350877,-1,-1,-1,-1,-1,0,$SPY You shouldn't be thinking about what to do with the gap up today; you should have thought about that last week; and acted. $QQQ $AAPL
970,iSentium::spy,2013/01/02 09:00:35.000,0.0,312265,286472059280838656,0,-1,250362250,1,1160,1026,0,0.0823529,-1,-1,-1,-1,-1,0,Here's my analysis of the State of the Market as of 12/29/12: http://t.co/Rqppl8QM $SPX $SPY $COMPQ $STUDY
971,iSentium::spy,2013/01/02 09:01:05.000,0.0,312266,11235496,0,-1,112635,0,-1,1944,0,0.0,-1,-1,-1,-1,-1,0,
972,iSentium::spy,2013/01/02 09:01:11.000,0.0,312267,286472209759862784,0,-1,8256132,1,447,4290,0,0.011786,-1,-1,-1,-1,-1,0,Oh yeah - saying (blah blah blah $(ticker) - *BOOOOOM*) today is sort of pointless don't you think? For one I'll be asleep. $SPY (*BOOM*)
973,iSentium::spy,2013/01/02 09:01:14.000,0.0,312268,286472221784952833,0,-1,221899435,1,307,2975,0,0.0299739,-1,-1,-1,-1,-1,0,For the first time in a while I wish I was more invested than I am. Lots of cash; and some small tears today. $$ $SPY
974,iSentium::spy,2013/01/02 09:01:26.000,5.0,312269,286472272112394240,1,286470349300850688,14428875,1,306,645,0,0.0192308,-1,-1,-1,-1,-1,0,RT @bespokeinvest: S&P 500 looking to gain more than 1% on the 1st trading day of the year for the 5th consecutive year.  $SPY
975,iSentium::spy,2013/01/02 09:01:32.000,-6.0,312270,286472295394996224,0,-1,81653032,0,155,1329,0,0.0242558,-1,-1,-1,-1,-1,0,...On the other hand; I suppose $SPY could eventually retest 52 week high again to attract more suckers and shake out weak bears.
976,iSentium::spy,2013/01/02 09:02:02.000,3.0,312271,11235529,0,-1,114168,0,-1,9063,0,0.0,-1,-1,-1,-1,-1,0,
977,iSentium::spy,2013/01/02 09:02:40.000,0.0,312272,286472581933047808,0,-1,370376107,1,49,46,0,0.0,-1,-1,-1,-1,-1,0,welcome to a brand new year!!! P/L back to zero $SPY
978,iSentium::spy,2013/01/02 09:03:26.000,18.25,312273,286472774619389952,1,286466224563572736,239988206,1,13,228,0,0.0252101,-1,-1,-1,-1,-1,0,RT @BenCBanks: Not chasing. Consolidation is key now. We need to absorb this two moves and let the MAs catch up w/I giving away too much ...
979,iSentium::spy,2013/01/02 09:03:34.000,4.0,312274,286472807288815616,0,-1,423785819,0,550,2557,0,0.0851541,-1,-1,-1,-1,-1,0,Time to get long people! $SPY
980,iSentium::spy,2013/01/02 09:04:18.000,0.0,312275,286472994656751616,0,-1,28571999,1,18792,2268,0,2.72888,-1,-1,-1,-1,-1,0,Will the S&P 500 be higher or lower for the full year 2013: http://t.co/1qO7yURx  $SPY $$
981,iSentium::spy,2013/01/02 09:05:05.000,0.0,312276,286473188228075520,0,-1,111984730,1,1713,2348,0,0.0157005,-1,-1,-1,-1,-1,0,New post: 1/2/2013 Intra-day Update http://t.co/PKuZ6S71 $ES_F; $SPY; $SPX
982,iSentium::spy,2013/01/02 09:05:15.000,0.0,312277,286473231941111808,1,286472994656751616,991139942,1,139,64,0,0.0,-1,-1,-1,-1,-1,0,
983,iSentium::spy,2013/01/02 09:05:48.000,-4.0,312278,286473370701291522,0,-1,14633485,1,329,5009,0,0.0513896,-1,-1,-1,-1,-1,0,@Dutchtrader01 I actually have 0 positions.. kicking myself for selling those $GS $SPY $AAPL calls and $VXX puts yetserday; but nothing now
984,iSentium::spy,2013/01/02 09:06:02.000,0.0,312279,286473428289060864,0,-1,246213562,1,635,100,0,0.0163934,-1,-1,-1,-1,-1,0,Outlook for the S&P 500. Starting 2013: http://t.co/gaR4Gy0N $$ $SPY $SPX
985,iSentium::spy,2013/01/02 09:06:20.000,3.0,312280,11235653,0,-1,117847,0,-1,540,0,0.0,-1,-1,-1,-1,-1,0,
986,iSentium::spy,2013/01/02 09:06:25.000,8.75,312281,286473526544834562,0,-1,66172538,1,3353,2071,0,0.255605,-1,-1,-1,-1,-1,0,Looks like the market is fixing to open the New Year with a little Gangnam Style horsey dance!!! $$ $SPY
987,iSentium::spy,2013/01/02 09:07:07.000,0.0,312282,286473702378467329,0,-1,168319653,0,140,771,0,0.0246637,-1,-1,-1,-1,-1,0,Remember this at the open. All gaps eventually get filled and there will be plenty of those this morning $ES_F $SPY
988,iSentium::spy,2013/01/02 09:07:17.000,3.0,312283,286473744787058688,0,-1,289556231,1,13733,8208,0,0.302944,-1,-1,-1,-1,-1,0,Today should be interesting if the $ES $SPY can hold its bid
989,iSentium::spy,2013/01/02 09:07:22.000,5.0,312284,286473765582405634,1,286470349300850688,16888420,1,804,2102,0,0.0408432,-1,-1,-1,-1,-1,0,RT @bespokeinvest: S&P 500 looking to gain more than 1% on the 1st trading day of the year for the 5th consecutive year.  $SPY
990,iSentium::spy,2013/01/02 09:07:30.000,0.0,312285,286473796972605440,0,-1,8256132,1,447,4291,0,0.0117807,-1,-1,-1,-1,-1,0,"Fiscal Cliff Averted". I am seriously seeing this on a mass media TV network right now. Hell - must be true! $SPY
991,iSentium::spy,2013/01/02 09:07:41.000,3.0,312286,286473843810369536,0,-1,26583295,1,3381,2049,0,0.151384,-1,-1,-1,-1,-1,0,Last swing hi $QQQ 66.76. In $SPY 145.88. $$
992,iSentium::spy,2013/01/02 09:07:42.000,4.0,312287,286473846691860480,0,-1,280571157,1,84,171,0,0.0322581,-1,-1,-1,-1,-1,0,@SPCapitalIQ's Alec Young talks with @CNBC about the #cliff deal. http://t.co/sWFIhewb $SPY $SPX $ES_F $BONDS $MACRO
993,iSentium::spy,2013/01/02 09:07:53.000,-6.5,312288,286473895232548864,0,-1,36757660,1,243,1024,0,0.0387597,-1,-1,-1,-1,-1,0,http://t.co/aGYneHGQ "Hedge Fund Industry Loses Out Again" $SPX; $SPY; $VIX; $IWM; $RUT; $QQQ
994,iSentium::spy,2013/01/02 09:08:05.000,0.0,312289,286473944318480385,0,-1,221899435,1,307,2976,0,0.0299609,-1,-1,-1,-1,-1,0,Yes; we are better off than if we had gone off the cliff; but does anyone recognize that we will all be paying higher taxes this year? $SPY
995,iSentium::spy,2013/01/02 09:08:46.000,-3.0,312290,11235723,0,-1,204035,0,-1,57,0,0.0,-1,-1,-1,-1,-1,0,
996,iSentium::spy,2013/01/02 09:08:59.000,8.75,312291,286474172190834688,1,286473526544834562,32674236,1,28054,460,0,0.631579,-1,-1,-1,-1,-1,0,RT @SconsetCapital: Looks like the market is fixing to open the New Year with a little Gangnam Style horsey dance!!! $$ $SPY
997,iSentium::spy,2013/01/02 09:09:33.000,10.0,312292,286474312288976896,0,-1,466333756,1,1413,1202,0,0.725301,-1,-1,-1,-1,-1,0,New Post: "S&P 500 Rally Levels to Watch" http://t.co/IhwEjTeS by @andrewnyquist $SPY #investing
998,iSentium::spy,2013/01/02 09:10:04.000,9.0,312293,286474441788112896,0,-1,15391371,0,1008,164,0,0.492857,-1,-1,-1,-1,-1,0,1% Gaps Higher to Start the Month (new post): http://t.co/6Y8XZ4gX #MKT $$ $SPY $STUDY
999,iSentium::spy,2013/01/02 09:10:48.000,4.0,312294,286474630460485632,0,-1,221899435,1,307,2977,0,0.0299479,-1,-1,-1,-1,-1,0,Taxes higher by at least 2% on everyone who receives a paycheck. $$ $SPY
1000,iSentium::spy,2013/01/02 09:10:49.000,7.0,312295,286474630926053376,0,-1,302545862,1,1928,3748,0,0.417382,-1,-1,-1,-1,-1,0,New Post: "S&P 500 Rally Levels to Watch" http://t.co/M7fZMwDW via @seeitmarket $SPY $XLF $SPX $ES_F
1001,iSentium::spy,2013/01/02 09:10:52.000,0.0,312296,286474643966160896,1,286448208442433536,23928626,0,2292,91,0,0.0444444,-1,-1,-1,-1,-1,0,RT @NorthmanTrader: Coming in this morning with calls in: $SPY $QQQ $AAPL $RIMM $GS $FB and cash. No hedges; puts or anything. Happy Wed ...
1002,iSentium::spy,2013/01/02 09:10:52.000,3.0,312297,286474645631291392,0,-1,246134345,1,880,13187,0,0.0528442,-1,-1,-1,-1,-1,1,20 mins til all the call buyers have an orgasm. $SPX $SPy $AAPL $ES_F $GOOG $PCLN $FB $NFLX $P $GRPN $VXX $USO $ERX $XLF $JPM $C
1003,iSentium::spy,2013/01/02 09:10:54.000,7.0,312298,11235758,0,-1,116133,0,-1,850,0,0.0,-1,-1,-1,-1,-1,0,
1004,iSentium::spy,2013/01/02 09:11:16.000,5.0,312299,286474745606713344,0,-1,14886375,1,255923,14936,1,1.77602,-1,-1,-1,-1,-1,0,"@QuantEdges: 1% Gaps Higher to Start the Month: http://t.co/RrsC0Vbx $SPY $STUDY"
1005,iSentium::spy,2013/01/02 09:11:25.000,6.0,312300,286474782541762560,0,-1,475524030,1,13287,23368,0,0.0652333,-1,-1,-1,-1,-1,0,S&P 500 Rally Levels to Watch http://t.co/Oq9yYVuB  @seeitmarket  $SPY $XLF $SPX $ES_F
1006,iSentium::spy,2013/01/02 09:12:18.000,14.25,312301,286475004646944768,0,-1,98480529,1,78,383,0,0.0378007,-1,-1,-1,-1,-1,0,Well; all those that went heavy long Monday now look like geniuses eh. Perhaps they were. Deal seemed on the ropes even last night. $SPY
1007,iSentium::spy,2013/01/02 09:12:24.000,8.0,312302,11235796,0,-1,112635,0,-1,1945,0,0.0,-1,-1,-1,-1,-1,0,
1008,iSentium::spy,2013/01/02 09:12:35.000,0.0,312303,11235803,0,-1,107864,0,-1,2067,0,0.0,-1,-1,-1,-1,-1,0,
1009,iSentium::spy,2013/01/02 09:12:36.000,-7.0,312304,11235805,0,-1,143398,0,-1,1001,0,0.0,-1,-1,-1,-1,-1,0,
1010,iSentium::spy,2013/01/02 09:12:39.000,0.0,312305,286475092509208577,0,-1,216846088,1,733,814,0,0.0901503,-1,-1,-1,-1,-1,0,technical / fundamental / astrological reasoning; I want to hear what bears think $SPY
1011,iSentium::spy,2013/01/02 09:13:26.000,-5.0,312306,286475290924953600,0,-1,213697868,1,432,841,0,0.0379507,-1,-1,-1,-1,-1,0,Pre-Markets: Risk-On WINNERS--> $IWM 86.2 +2.2% / $SPY 144.7 +1.6% / $XLF 16.7 +2.2% / $FXI 40.4 + 1.8% - Risk-Off LOSERS: $TLT 119.6 -1.3%
1012,iSentium::spy,2013/01/02 09:13:40.000,0.0,312307,286475349154484225,0,-1,466075002,0,168,277,0,0.0055248,-1,-1,-1,-1,-1,0,Who is selling the open? $spy
1013,iSentium::spy,2013/01/02 09:13:50.000,-13.0,312308,286475389633716224,0,-1,16888420,1,804,2103,0,0.0408163,-1,-1,-1,-1,-1,0,Wall St loves to get the money managers behind on the first day of the year..gets them right where they want them..fear of missing out! $SPY
1014,iSentium::spy,2013/01/02 09:14:14.000,-6.0,312309,286475491811151873,0,-1,423574278,1,823,1189,0,0.0569343,-1,-1,-1,-1,-1,0,A lot of money will be made & lost today. $SPY $DIA $QQQ $XLF $FAS
1015,iSentium::spy,2013/01/02 09:14:19.000,-3.0,312310,286475514246492160,0,-1,39777505,0,411,31,0,0.428571,-1,-1,-1,-1,-1,0,6 #Scary Charts On The #Hyperinflationary #Cliff http://t.co/FRctjhgN $DBC $EFA $GLD $SLV $SPY
1016,iSentium::spy,2013/01/02 09:14:33.000,9.0,312311,286475572014632962,0,-1,9547132,0,143,741,0,0.0236794,-1,-1,-1,-1,-1,0,RT @QuantEdges 1% Gaps Higher to Start the Month (new post): http://t.co/OXzhPeXi #MKT $$ $SPY $STUDY
1017,iSentium::spy,2013/01/02 09:14:42.000,5.0,312312,286475608832225281,1,286474745606713344,405365763,0,10,1,0,0.0,-1,-1,-1,-1,-1,0,RT @StockTwits: "@QuantEdges: 1% Gaps Higher to Start the Month: http://t.co/RrsC0Vbx $SPY $STUDY"
1018,iSentium::spy,2013/01/02 09:15:18.000,-15.0,312313,11235883,0,-1,171773,0,-1,16,0,0.0,-1,-1,-1,-1,-1,0,
1019,iSentium::spy,2013/01/02 09:15:26.000,9.0,312314,286475793247387648,1,286474441788112896,258929520,1,467,326,0,0.100457,-1,-1,-1,-1,-1,0,RT @QuantEdges: 1% Gaps Higher to Start the Month (new post): http://t.co/6Y8XZ4gX #MKT $$ $SPY $STUDY
1020,iSentium::spy,2013/01/02 09:15:34.000,-7.0,312315,11235890,1,11235805,126197,0,-1,292,0,0.0,-1,-1,-1,-1,-1,0,
1021,iSentium::spy,2013/01/02 09:16:30.000,13.0,312316,286476062576214016,0,-1,164030921,1,284,781,0,0.13253,-1,-1,-1,-1,-1,0,Earnings season is going to be pretty interesting with the mkt up here after this move... $SPY
1022,iSentium::spy,2013/01/02 09:17:02.000,0.0,312317,286476198614286336,0,-1,171985134,1,217,6241,0,0.0071,-1,-1,-1,-1,-1,0,$spy How to Make your iPhone 5 Dance While Taking a Panoramic Video:  Did you know that your iPhone 5 ... http://t.co/h4y3fuuG ValueWalk
1023,iSentium::spy,2013/01/02 09:17:08.000,0.0,312318,286476221905260544,0,-1,395878501,1,586,1212,0,0.304348,-1,-1,-1,-1,-1,0,Monthly Newsletter and December's Trading Results will be out today. $SPY $ES_F
1024,iSentium::spy,2013/01/02 09:17:12.000,0.0,312319,11235936,0,-1,181516,0,-1,176,0,0.0,-1,-1,-1,-1,-1,0,
1025,iSentium::spy,2013/01/02 09:17:49.000,5.0,312320,286476393930448898,0,-1,19049987,1,6938,1034,0,0.270042,-1,-1,-1,-1,-1,0,RT @bespokeinvest: S&P 500 looking to gain more than 1% on the 1st trading day of the year for the 5th consecutive year.  $SPY
1026,iSentium::spy,2013/01/02 09:17:53.000,4.0,312321,11235949,1,11234567,201060,0,-1,38,0,0.0,-1,-1,-1,-1,-1,0,
1027,iSentium::spy,2013/01/02 09:19:05.000,3.0,312322,286476711208550400,0,-1,171164646,1,58,961,0,0.0,-1,-1,-1,-1,-1,0,Commented on StockTwits: I do think we'll get a buyable dip. So don't chase at these levels. $SPY closed above 145 i... http://t.co/D7qP1O3F
1028,iSentium::spy,2013/01/02 09:19:10.000,14.0,312323,11235978,1,11232362,92050,0,-1,501,0,0.0,-1,-1,-1,-1,-1,0,
1029,iSentium::spy,2013/01/02 09:19:41.000,0.0,312324,11235993,0,-1,115847,0,-1,4728,0,0.0,-1,-1,-1,-1,-1,0,
1030,iSentium::spy,2013/01/02 09:19:48.000,2.5,312325,286476891702042624,0,-1,299845477,0,112,98,0,0.0,-1,-1,-1,-1,-1,0,Ojo con rally por acuerdo sobre abismo fiscal; muchos puntos clave pendientes pueden ser excusa para vender $SPY #SPX
1031,iSentium::spy,2013/01/02 09:20:27.000,-11.0,312326,11236012,0,-1,107864,0,-1,2070,0,0.0,-1,-1,-1,-1,-1,0,
1032,iSentium::spy,2013/01/02 09:20:46.000,19.0,312327,286477136091566080,0,-1,385779209,0,309,6737,0,0.124456,-1,-1,-1,-1,-1,0,International markets off to rip roaring start Hong Kong up nearly 3% .European bourses UP over 2% on average $EWG $EWQ $EWU $SPY $FXI $EWH
1033,iSentium::spy,2013/01/02 09:21:21.000,0.0,312328,286477282154004480,0,-1,171985134,1,217,6243,0,0.0070984,-1,-1,-1,-1,-1,0,$spy Munster: Apple Inc. (AAPL) Expected To Release Wearable Computer: Apple Inc. (NASDAQ:AAPL) could ... http://t.co/UmRAAlAd ValueWalk
1034,iSentium::spy,2013/01/02 09:21:45.000,-6.0,312329,286477385367429122,0,-1,51963389,1,4832,4509,0,0.184834,-1,-1,-1,-1,-1,0,Via @CoreyCicero: "BTIG sent out a stat this AM: Gap ups >1.6% rarely get faded since 1993 $SPY inception"
1035,iSentium::spy,2013/01/02 09:22:06.000,6.0,312330,286477473187786752,0,-1,74879084,1,372,874,0,0.0330578,-1,-1,-1,-1,-1,0,my $SPY Jan 19 141 calls will be up around 150% since alert on Monday @ 2.11; will sell at open
1036,iSentium::spy,2013/01/02 09:22:09.000,6.0,312331,11236048,0,-1,160901,0,-1,3436,0,0.0,-1,-1,-1,-1,-1,0,
1037,iSentium::spy,2013/01/02 09:22:50.000,5.5,312332,286477656940232704,0,-1,18736852,1,2193,1146,0,0.227723,-1,-1,-1,-1,-1,0,How the sausage was made. The tick-tock on the fiscal cliff deal. via @politico http://t.co/OhCs8lJg $SPY $TLT
1038,iSentium::spy,2013/01/02 09:23:04.000,0.0,312333,286477716381913088,0,-1,305647292,1,68,856,0,0.0109589,-1,-1,-1,-1,-1,0,the only thing on my mind as a trader this morning is; "will it stick?" $SPY #gapmojo
1039,iSentium::spy,2013/01/02 09:24:23.000,-6.0,312334,286478046926606337,1,286477385367429122,909115500,1,32,40,0,0.0,-1,-1,-1,-1,-1,0,
1040,iSentium::spy,2013/01/02 09:24:27.000,-12.5,312335,286478064597213184,0,-1,121008418,1,1204,2298,0,0.0305858,-1,-1,-1,-1,-1,0,Market almost open can't wait to see how much my option calls worth :-)  $VZ $SPY
